time_received,False,True
14793212825,0,9
14793212826,0,10
14793212827,0,10
14793212828,0,10
14793212829,0,10
14793212830,0,10
14793212831,0,11
14793212832,0,9
14793212833,0,11
14793212834,0,7
14793212835,0,12
14793212836,0,7
14793212837,0,10
14793212838,0,10
14793212839,0,8
14793212840,0,8
14793212841,0,9
14793212842,0,7
14793212843,0,7
14793212844,0,4
14793212845,0,21
14793212846,0,10
14793212847,0,8
14793212848,0,10
14793212849,0,9
14793212850,0,9
14793212851,0,10
14793212852,0,5
14793212853,0,10
14793212854,0,13
14793212855,0,11
14793212856,0,10
14793212857,0,8
14793212858,0,10
14793212859,0,9
14793212860,0,8
14793212861,0,8
14793212862,0,10
14793212863,0,9
14793212864,0,9
14793212865,0,11
14793212866,0,8
14793212867,0,10
14793212868,0,7
14793212869,0,10
14793212870,0,8
14793212871,0,9
14793212872,0,10
14793212873,0,11
14793212874,0,8
14793212875,0,10
14793212876,0,10
14793212877,0,9
14793212878,0,9
14793212879,0,8
14793212880,0,10
14793212881,0,10
14793212882,0,9
14793212883,0,8
14793212884,0,10
14793212885,0,10
14793212886,0,9
14793212887,0,10
14793212888,0,10
14793212889,0,11
14793212890,0,10
14793212891,0,8
14793212892,0,9
14793212893,0,10
14793212894,0,10
14793212895,0,9
14793212896,0,8
14793212897,0,10
14793212898,0,8
14793212899,0,9
14793212900,0,9
14793212901,0,7
14793212902,0,9
14793212903,0,9
14793212904,0,9
14793212905,0,10
14793212906,0,9
14793212907,0,9
14793212908,0,9
14793212909,0,7
14793212910,0,9
14793212911,0,8
14793212912,0,9
14793212913,0,9
14793212914,0,8
14793212915,0,8
14793212916,0,6
14793212917,0,9
14793212918,0,8
14793212919,0,9
14793212920,0,10
14793212921,0,8
14793212922,0,9
14793212923,0,8
14793212924,0,7
14793212925,0,9
14793212926,0,6
14793212927,0,8
14793212928,0,17
14793212929,0,8
14793212930,0,8
14793212931,0,7
14793212932,0,8
14793212933,0,5
14793212934,0,5
14793212935,0,16
14793212936,0,7
14793212937,0,9
14793212938,0,11
14793212939,0,9
14793212940,0,10
14793212941,0,9
14793212942,0,10
14793212943,0,9
14793212944,0,10
14793212945,0,8
14793212946,0,11
14793212947,0,10
14793212948,0,10
14793212949,0,7
14793212950,0,10
14793212951,0,8
14793212952,0,9
14793212953,0,10
14793212954,0,11
14793212955,0,9
14793212956,0,9
14793212957,0,10
14793212958,0,10
14793212959,0,10
14793212960,0,9
14793212961,0,8
14793212962,0,9
14793212963,0,5
14793212964,0,6
14793212965,0,16
14793212966,0,8
14793212967,0,9
14793212968,0,9
14793212969,0,9
14793212970,0,9
14793212971,0,8
14793212972,0,10
14793212973,0,9
14793212974,0,10
14793212975,0,9
14793212976,0,8
14793212977,0,6
14793212978,0,7
14793212979,0,6
14793212980,0,8
14793212981,0,9
14793212982,0,9
14793212983,0,9
14793212984,0,8
14793212985,0,9
14793212986,0,8
14793212987,0,11
14793212988,0,5
14793212989,0,14
14793212990,0,10
14793212991,0,9
14793212992,0,8
14793212993,0,12
14793212994,0,9
14793212995,0,9
14793212996,0,9
14793212997,0,9
14793212998,0,7
14793212999,0,10
14793213000,0,9
14793213001,0,11
14793213002,0,7
14793213003,0,6
14793213004,0,9
14793213005,0,10
14793213006,0,8
14793213007,0,9
14793213008,0,8
14793213009,0,8
14793213010,0,8
14793213011,0,9
14793213012,0,7
14793213013,0,8
14793213014,0,8
14793213015,0,10
14793213016,0,8
14793213017,0,9
14793213018,0,9
14793213019,0,7
14793213020,0,7
14793213021,0,7
14793213022,0,8
14793213023,0,8
14793213024,0,8
14793213025,0,8
14793213026,0,8
14793213027,0,8
14793213028,0,8
14793213029,0,7
14793213030,0,8
14793213031,0,6
14793213032,0,6
14793213033,0,7
14793213034,0,9
14793213035,0,9
14793213036,0,10
14793213037,0,10
14793213038,0,7
14793213039,0,10
14793213040,0,8
14793213041,0,10
14793213042,0,9
14793213043,0,9
14793213044,0,11
14793213045,0,8
14793213046,0,5
14793213047,0,6
14793213048,0,19
14793213049,0,9
14793213050,0,8
14793213051,0,7
14793213052,0,8
14793213053,0,4
14793213054,0,4
14793213055,0,21
14793213056,0,8
14793213057,0,8
14793213058,0,9
14793213059,0,9
14793213060,0,10
14793213061,0,8
14793213062,0,8
14793213063,0,8
14793213064,0,7
14793213065,0,9
14793213066,0,10
14793213067,0,12
14793213068,0,8
14793213069,0,9
14793213070,0,10
14793213071,0,8
14793213072,0,7
14793213073,0,5
14793213074,0,9
14793213075,0,8
14793213076,0,9
14793213077,0,9
14793213078,0,10
14793213079,0,11
14793213080,0,9
14793213081,0,8
14793213082,0,8
14793213083,0,4
14793213084,0,4
14793213085,0,21
14793213086,0,10
14793213087,0,10
14793213088,0,7
14793213089,0,9
14793213090,0,7
14793213091,0,9
14793213092,0,8
14793213093,0,6
14793213094,0,15
14793213095,0,11
14793213096,0,9
14793213097,0,7
14793213098,0,10
14793213099,0,10
14793213100,0,8
14793213101,0,8
14793213102,0,7
14793213103,0,7
14793213104,0,9
14793213105,0,9
14793213106,0,10
14793213107,0,8
14793213108,0,9
14793213109,0,9
14793213110,0,9
14793213111,0,9
14793213112,0,9
14793213113,0,5
14793213114,0,11
14793213115,0,13
14793213116,0,8
14793213117,0,11
14793213118,0,5
14793213119,0,9
14793213120,0,11
14793213121,0,6
14793213122,0,9
14793213123,0,9
14793213124,0,11
14793213125,0,10
14793213126,0,10
14793213127,0,8
14793213128,0,8
14793213129,0,8
14793213130,0,7
14793213131,0,10
14793213132,0,8
14793213133,0,7
14793213134,0,7
14793213135,0,8
14793213136,0,7
14793213137,0,10
14793213138,0,8
14793213139,0,8
14793213140,0,8
14793213141,0,9
14793213142,0,8
14793213143,0,10
14793213144,0,9
14793213145,0,8
14793213146,0,10
14793213147,0,9
14793213148,0,8
14793213149,0,10
14793213150,0,10
14793213151,0,10
14793213152,0,10
14793213153,0,8
14793213154,0,11
14793213155,0,10
14793213156,0,10
14793213157,0,10
14793213158,0,8
14793213159,0,10
14793213160,0,8
14793213161,0,10
14793213162,0,11
14793213163,0,5
14793213164,0,13
14793213165,0,8
14793213166,0,7
14793213167,0,9
14793213168,0,9
14793213169,0,7
14793213170,0,9
14793213171,0,7
14793213172,0,4
14793213173,0,3
14793213174,0,9
14793213175,0,8
14793213176,0,19
14793213177,0,11
14793213178,0,11
14793213179,0,8
14793213180,0,13
14793213181,0,7
14793213182,0,12
14793213183,0,4
14793213184,0,10
14793213185,0,11
14793213186,0,11
14793213187,0,8
14793213188,0,10
14793213189,0,11
14793213190,0,8
14793213191,0,9
14793213192,0,9
14793213193,0,7
14793213194,0,9
14793213195,0,9
14793213196,0,9
14793213197,0,11
14793213198,0,7
14793213199,0,9
14793213200,0,11
14793213201,0,8
14793213202,0,10
14793213203,0,5
14793213204,0,3
14793213205,0,21
14793213206,0,9
14793213207,0,7
14793213208,0,12
14793213209,0,9
14793213210,0,12
14793213211,0,12
14793213212,0,11
14793213213,0,11
14793213214,0,12
14793213215,0,11
14793213216,0,11
14793213217,0,9
14793213218,0,11
14793213219,0,12
14793213220,0,9
14793213221,0,11
14793213222,0,8
14793213223,0,6
14793213224,0,13
14793213225,0,11
14793213226,0,8
14793213227,0,10
14793213228,0,9
14793213229,0,10
14793213230,0,9
14793213231,0,8
14793213232,0,9
14793213233,0,10
14793213234,0,9
14793213235,0,9
14793213236,0,7
14793213237,0,9
14793213238,0,7
14793213239,0,10
14793213240,0,9
14793213241,0,7
14793213242,0,8
14793213243,0,9
14793213244,0,9
14793213245,0,11
14793213246,0,7
14793213247,0,10
14793213248,0,8
14793213249,0,9
14793213250,0,10
14793213251,0,10
14793213252,0,9
14793213253,0,9
14793213254,0,9
14793213255,0,6
14793213256,0,9
14793213257,0,9
14793213258,0,7
14793213259,0,9
14793213260,0,10
14793213261,0,10
14793213262,0,8
14793213263,0,8
14793213264,0,8
14793213265,0,11
14793213266,0,10
14793213267,0,12
14793213268,0,11
14793213269,0,11
14793213270,0,11
14793213271,0,6
14793213272,0,11
14793213273,0,11
14793213274,0,11
14793213275,0,11
14793213276,0,11
14793213277,0,11
14793213278,0,11
14793213279,0,10
14793213280,0,9
14793213281,0,12
14793213282,0,7
14793213283,0,7
14793213284,0,10
14793213285,0,8
14793213286,0,6
14793213287,0,5
14793213288,0,16
14793213289,0,9
14793213290,0,11
14793213291,0,6
14793213292,0,6
14793213293,0,5
14793213294,0,4
14793213295,0,18
14793213296,0,8
14793213297,0,10
14793213298,0,10
14793213299,0,8
14793213300,0,8
14793213301,0,6
14793213302,0,7
14793213303,0,10
14793213304,0,5
14793213305,0,8
14793213306,0,10
14793213307,0,7
14793213308,0,9
14793213309,0,9
14793213310,0,9
14793213311,0,10
14793213312,0,9
14793213313,0,9
14793213314,0,10
14793213315,0,8
14793213316,0,9
14793213317,0,9
14793213318,0,8
14793213319,0,8
14793213320,0,9
14793213321,0,7
14793213322,0,7
14793213323,0,4
14793213324,0,5
14793213325,0,14
14793213326,0,9
14793213327,0,7
14793213328,0,10
14793213329,0,9
14793213330,0,9
14793213331,0,10
14793213332,0,9
14793213333,0,8
14793213334,0,7
14793213335,0,6
14793213336,0,12
14793213337,0,10
14793213338,0,7
14793213339,0,11
14793213340,0,11
14793213341,0,11
14793213342,0,10
14793213343,0,10
14793213344,0,8
14793213345,0,10
14793213346,0,11
14793213347,0,9
14793213348,0,8
14793213349,0,8
14793213350,0,10
14793213351,0,10
14793213352,0,9
14793213353,0,8
14793213354,0,8
14793213355,0,10
14793213356,0,10
14793213357,0,9
14793213358,0,9
14793213359,0,8
14793213360,0,6
14793213361,0,7
14793213362,0,10
14793213363,0,9
14793213364,0,8
14793213365,0,9
14793213366,0,8
14793213367,0,8
14793213368,0,7
14793213369,0,9
14793213370,0,9
14793213371,0,6
14793213372,0,11
14793213373,0,9
14793213374,0,8
14793213375,0,9
14793213376,0,9
14793213377,0,8
14793213378,0,10
14793213379,0,9
14793213380,0,10
14793213381,0,9
14793213382,0,9
14793213383,0,10
14793213384,0,9
14793213385,0,11
14793213386,0,10
14793213387,0,10
14793213388,0,10
14793213389,0,9
14793213390,0,8
14793213391,0,8
14793213392,0,11
14793213393,0,11
14793213394,0,9
14793213395,0,10
14793213396,0,9
14793213397,0,9
14793213398,0,8
14793213399,0,10
14793213400,0,10
14793213401,0,8
14793213402,0,12
14793213403,0,11
14793213404,0,8
14793213405,0,9
14793213406,0,10
14793213407,0,9
14793213408,0,10
14793213409,0,9
14793213410,0,9
14793213411,0,7
14793213412,0,9
14793213413,0,7
14793213414,0,6
14793213415,0,8
14793213416,0,9
14793213417,0,10
14793213418,0,9
14793213419,0,9
14793213420,0,9
14793213421,0,11
14793213422,0,10
14793213423,0,11
14793213424,0,9
14793213425,0,9
14793213426,0,8
14793213427,0,9
14793213428,0,10
14793213429,0,10
14793213430,0,9
14793213431,0,11
14793213432,0,11
14793213433,0,9
14793213434,0,11
14793213435,0,9
14793213436,0,12
14793213437,0,9
14793213438,0,10
14793213439,0,10
14793213440,0,8
14793213441,0,12
14793213442,0,7
14793213443,0,9
14793213444,0,9
14793213445,0,14
14793213446,0,10
14793213447,0,11
14793213448,0,11
14793213449,0,10
14793213450,0,9
14793213451,0,9
14793213452,0,9
14793213453,0,10
14793213454,0,9
14793213455,0,10
14793213456,0,10
14793213457,0,10
14793213458,0,12
14793213459,0,11
14793213460,0,10
14793213461,0,10
14793213462,0,10
14793213463,0,10
14793213464,0,13
14793213465,0,12
14793213466,0,12
14793213467,0,11
14793213468,0,9
14793213469,0,10
14793213470,0,12
14793213471,0,9
14793213472,0,12
14793213473,0,9
14793213474,0,9
14793213475,0,9
14793213476,0,11
14793213477,0,11
14793213478,0,11
14793213479,0,12
14793213480,0,10
14793213481,0,11
14793213482,1,11
14793213483,1,10
14793213484,1,11
14793213485,1,9
14793213486,1,8
14793213487,1,10
14793213488,1,8
14793213489,1,7
14793213490,1,11
14793213491,1,5
14793213492,1,9
14793213493,2,7
14793213494,2,9
14793213495,1,11
14793213496,2,8
14793213497,1,8
14793213498,1,8
14793213499,1,8
14793213500,1,10
14793213501,1,9
14793213502,1,6
14793213503,1,7
14793213504,2,11
14793213505,0,7
14793213506,3,9
14793213507,2,9
14793213508,0,7
14793213509,3,11
14793213510,2,8
14793213511,0,7
14793213512,2,9
14793213513,2,8
14793213514,2,9
14793213515,2,8
14793213516,2,8
14793213517,2,9
14793213518,2,8
14793213519,2,7
14793213520,2,6
14793213521,2,6
14793213522,2,9
14793213523,2,9
14793213524,2,8
14793213525,2,8
14793213526,2,7
14793213527,1,6
14793213528,0,7
14793213529,4,8
14793213530,2,6
14793213531,1,7
14793213532,2,7
14793213533,2,6
14793213534,2,7
14793213535,2,7
14793213536,2,7
14793213537,2,7
14793213538,2,8
14793213539,2,7
14793213540,2,7
14793213541,1,8
14793213542,2,6
14793213543,1,5
14793213544,2,13
14793213545,1,8
14793213546,2,7
14793213547,1,8
14793213548,2,8
14793213549,0,11
14793213550,0,9
14793213551,0,11
14793213552,0,10
14793213553,0,10
14793213554,0,10
14793213555,0,10
14793213556,0,9
14793213557,0,9
14793213558,0,9
14793213559,0,10
14793213560,0,9
14793213561,0,6
14793213562,0,7
14793213563,0,7
14793213564,0,11
14793213565,0,12
14793213566,0,11
14793213567,0,9
14793213568,0,7
14793213569,1,8
14793213570,0,8
14793213571,1,12
14793213572,2,12
14793213573,1,13
14793213574,1,11
14793213575,1,10
14793213576,1,12
14793213577,1,13
14793213578,1,13
14793213579,1,13
14793213580,1,13
14793213581,1,13
14793213582,0,11
14793213583,1,12
14793213584,2,12
14793213585,1,10
14793213586,1,9
14793213587,1,11
14793213588,2,8
14793213589,2,11
14793213590,1,8
14793213591,2,12
14793213592,2,10
14793213593,2,8
14793213594,2,11
14793213595,1,10
14793213596,2,9
14793213597,3,7
14793213598,3,7
14793213599,4,6
14793213600,2,5
14793213601,4,7
14793213602,3,9
14793213603,2,7
14793213604,2,8
14793213605,1,7
14793213606,3,9
14793213607,2,7
14793213608,2,8
14793213609,2,8
14793213610,2,8
14793213611,3,9
14793213612,3,8
14793213613,3,8
14793213614,2,4
14793213615,3,5
14793213616,1,8
14793213617,2,7
14793213618,1,7
14793213619,3,9
14793213620,3,9
14793213621,2,10
14793213622,4,9
14793213623,3,8
14793213624,1,9
14793213625,3,9
14793213626,4,10
14793213627,4,8
14793213628,5,9
14793213629,4,8
14793213630,3,7
14793213631,2,12
14793213632,4,5
14793213633,2,11
14793213634,5,9
14793213635,5,9
14793213636,4,8
14793213637,2,6
14793213638,3,8
14793213639,3,9
14793213640,3,10
14793213641,2,9
14793213642,3,8
14793213643,5,7
14793213644,3,8
14793213645,4,7
14793213646,2,7
14793213647,3,5
14793213648,2,6
14793213649,5,11
14793213650,2,9
14793213651,1,6
14793213652,3,10
14793213653,2,9
14793213654,1,9
14793213655,1,9
14793213656,1,9
14793213657,0,11
14793213658,1,9
14793213659,1,9
14793213660,0,8
14793213661,0,8
14793213662,1,6
14793213663,1,6
14793213664,0,10
14793213665,2,10
14793213666,2,9
14793213667,1,10
14793213668,1,10
14793213669,2,10
14793213670,2,9
14793213671,2,9
14793213672,0,11
14793213673,0,10
14793213674,0,5
14793213675,1,11
14793213676,0,11
14793213677,0,9
14793213678,1,9
14793213679,1,10
14793213680,0,11
14793213681,2,10
14793213682,0,10
14793213683,0,8
14793213684,0,9
14793213685,0,12
14793213686,0,8
14793213687,0,16
14793213688,0,9
14793213689,0,11
14793213690,0,9
14793213691,0,14
14793213692,0,10
14793213693,0,11
14793213694,0,11
14793213695,0,11
14793213696,0,9
14793213697,0,11
14793213698,0,11
14793213699,0,11
14793213700,0,11
14793213701,0,11
14793213702,0,11
14793213703,0,10
14793213704,0,13
14793213705,0,11
14793213706,0,12
14793213707,0,11
14793213708,0,10
14793213709,0,12
14793213710,0,12
14793213711,0,12
14793213712,0,11
14793213713,0,11
14793213714,0,11
14793213715,0,11
14793213716,0,11
14793213717,0,11
14793213718,0,11
14793213719,0,9
14793213720,0,10
14793213721,0,13
14793213722,0,11
14793213723,0,11
14793213724,0,12
14793213725,0,11
14793213726,0,11
14793213727,0,11
14793213728,0,12
14793213729,0,11
14793213730,0,11
14793213731,0,11
14793213732,0,10
14793213733,0,12
14793213734,0,9
14793213735,0,9
14793213736,0,14
14793213737,0,10
14793213738,0,12
14793213739,0,10
14793213740,0,8
14793213741,0,12
14793213742,0,13
14793213743,0,13
14793213744,0,11
14793213745,0,11
14793213746,0,10
14793213747,0,9
14793213748,0,14
14793213749,0,11
14793213750,0,11
14793213751,0,11
14793213752,0,13
14793213753,0,10
14793213754,0,13
14793213755,0,12
14793213756,0,11
14793213757,0,11
14793213758,0,9
14793213759,0,13
14793213760,0,8
14793213761,0,10
14793213762,0,12
14793213763,0,12
14793213764,0,12
14793213765,0,10
14793213766,0,13
14793213767,0,12
14793213768,0,13
14793213769,0,12
14793213770,0,12
14793213771,0,13
14793213772,0,11
14793213773,0,11
14793213774,0,12
14793213775,0,13
14793213776,0,13
14793213777,0,12
14793213778,0,12
14793213779,0,11
14793213780,0,10
14793213781,0,13
14793213782,0,11
14793213783,0,5
14793213784,0,16
14793213785,0,11
14793213786,0,11
14793213787,0,8
14793213788,0,12
14793213789,0,11
14793213790,0,10
14793213791,0,10
14793213792,0,10
14793213793,0,11
14793213794,0,11
14793213795,0,11
14793213796,0,10
14793213797,0,9
14793213798,0,11
14793213799,0,12
14793213800,0,12
14793213801,0,10
14793213802,0,10
14793213803,0,8
14793213804,0,9
14793213805,0,14
14793213806,0,10
14793213807,0,11
14793213808,0,9
14793213809,0,13
14793213810,0,10
14793213811,0,7
14793213812,0,9
14793213813,0,17
14793213814,0,11
14793213815,0,11
14793213816,0,9
14793213817,0,10
14793213818,0,10
14793213819,0,10
14793213820,0,11
14793213821,0,9
14793213822,0,7
14793213823,0,11
14793213824,0,11
14793213825,0,11
14793213826,0,10
14793213827,0,11
14793213828,0,11
14793213829,0,11
14793213830,0,10
14793213831,0,11
14793213832,0,10
14793213833,0,11
14793213834,0,12
14793213835,0,9
14793213836,0,10
14793213837,0,9
14793213838,0,10
14793213839,0,10
14793213840,0,9
14793213841,0,13
14793213842,0,11
14793213843,0,12
14793213844,0,12
14793213845,0,13
14793213846,0,12
14793213847,0,11
14793213848,0,10
14793213849,0,11
14793213850,0,11
14793213851,0,10
14793213852,0,8
14793213853,0,7
14793213854,0,11
14793213855,0,12
14793213856,0,11
14793213857,0,11
14793213858,0,11
14793213859,0,10
14793213860,0,10
14793213861,0,11
14793213862,0,10
14793213863,0,8
14793213864,0,13
14793213865,0,10
14793213866,0,10
14793213867,0,10
14793213868,0,9
14793213869,0,8
14793213870,0,14
14793213871,0,8
14793213872,0,9
14793213873,0,12
14793213874,0,9
14793213875,0,12
14793213876,0,11
14793213877,0,10
14793213878,0,10
14793213879,0,11
14793213880,0,11
14793213881,0,10
14793213882,0,11
14793213883,0,12
14793213884,0,10
14793213885,0,10
14793213886,0,12
14793213887,0,9
14793213888,0,11
14793213889,0,11
14793213890,0,10
14793213891,0,10
14793213892,0,7
14793213893,0,9
14793213894,0,9
14793213895,0,8
14793213896,0,8
14793213897,0,10
14793213898,0,12
14793213899,0,11
14793213900,0,10
14793213901,0,11
14793213902,0,9
14793213903,0,6
14793213904,0,17
14793213905,0,10
14793213906,0,10
14793213907,0,10
14793213908,0,10
14793213909,0,11
14793213910,0,12
14793213911,0,12
14793213912,0,11
14793213913,0,11
14793213914,0,11
14793213915,0,13
14793213916,0,13
14793213917,0,10
14793213918,0,12
14793213919,0,11
14793213920,0,12
14793213921,0,11
14793213922,0,11
14793213923,0,10
14793213924,0,11
14793213925,0,9
14793213926,0,16
14793213927,0,10
14793213928,0,10
14793213929,0,9
14793213930,0,9
14793213931,0,8
14793213932,0,14
14793213933,0,12
14793213934,0,11
14793213935,0,10
14793213936,0,8
14793213937,0,13
14793213938,0,9
14793213939,0,11
14793213940,0,10
14793213941,0,11
14793213942,0,11
14793213943,0,11
14793213944,0,9
14793213945,0,9
14793213946,0,10
14793213947,0,8
14793213948,0,12
14793213949,0,8
14793213950,0,10
14793213951,0,10
14793213952,0,9
14793213953,0,9
14793213954,0,11
14793213955,0,10
14793213956,0,11
14793213957,0,11
14793213958,0,11
14793213959,0,11
14793213960,0,10
14793213961,0,11
14793213962,0,12
14793213963,0,10
14793213964,0,11
14793213965,0,10
14793213966,0,11
14793213967,0,10
14793213968,0,10
14793213969,0,11
14793213970,0,10
14793213971,0,10
14793213972,0,10
14793213973,0,11
14793213974,0,12
14793213975,0,11
14793213976,0,11
14793213977,0,11
14793213978,0,11
14793213979,0,11
14793213980,0,12
14793213981,0,11
14793213982,0,12
14793213983,0,12
14793213984,0,12
14793213985,0,14
14793213986,0,11
14793213987,0,8
14793213988,0,15
14793213989,0,11
14793213990,0,11
14793213991,0,11
14793213992,0,11
14793213993,0,11
14793213994,0,11
14793213995,0,11
14793213996,0,12
14793213997,0,11
14793213998,0,11
14793213999,0,11
14793214000,0,11
14793214001,0,9
14793214002,0,14
14793214003,0,10
14793214004,0,13
14793214005,0,11
14793214006,0,12
14793214007,0,9
14793214008,0,8
14793214009,0,17
14793214010,0,12
14793214011,0,9
14793214012,0,11
14793214013,0,11
14793214014,0,11
14793214015,0,12
14793214016,0,10
